time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
1.100000,-0.189913,0.109997,0.984414,-0.410883,-0.039849,0.001832,0.329244,0.432799,1.004127,-0.524313,0.202440,-0.001423,0.704203,0.025187,0.999222,-0.046182,0.498781,0.006856,-0.504680,-0.066704,0.990381,0.273613,-0.598172,-0.001506,-0.106778,-0.392067,1.004370,0.726178,-0.040410,-0.000221
1.120000,-0.198190,0.109126,0.984457,-0.416778,-0.047211,0.002408,0.318712,0.436864,1.004096,-0.528874,0.204015,-0.001671,0.703231,0.035169,0.999361,-0.051036,0.499340,0.007046,-0.499170,-0.078699,0.990356,0.277330,-0.601236,-0.001053,-0.092251,-0.392848,1.004364,0.726427,-0.037671,-0.000357
1.140000,-0.206581,0.108108,0.984510,-0.422261,-0.054592,0.002973,0.308091,0.440957,1.004060,-0.533219,0.205233,-0.001907,0.702161,0.045159,0.999504,-0.056070,0.499571,0.007226,-0.493586,-0.090750,0.990339,0.281139,-0.603839,-0.000606,-0.077724,-0.393573,1.004356,0.726242,-0.034711,-0.000493
1.160000,-0.215078,0.106942,0.984575,-0.427332,-0.061991,0.003525,0.297385,0.445071,1.004020,-0.537349,0.206094,-0.002130,0.700987,0.055150,0.999650,-0.061284,0.499472,0.007398,-0.487924,-0.102849,0.990331,0.285039,-0.605979,-0.000164,-0.063204,-0.394235,1.004344,0.725621,-0.031533,-0.000628
1.180000,-0.223672,0.105628,0.984651,-0.431992,-0.069409,0.004065,0.286598,0.449198,1.003975,-0.541263,0.206600,-0.002341,0.699708,0.065135,0.999800,-0.066678,0.499045,0.007561,-0.482184,-0.114986,0.990332,0.289030,-0.607658,0.000272,-0.048702,-0.394832,1.004330,0.724565,-0.028134,-0.000764
1.200000,-0.232355,0.104166,0.984738,-0.436239,-0.076846,0.004593,0.275736,0.453332,1.003926,-0.544962,0.206749,-0.002539,0.698319,0.075109,0.999952,-0.072253,0.498289,0.007716,-0.476362,-0.127153,0.990342,0.293111,-0.608875,0.000702,-0.034224,-0.395359,1.004314,0.723074,-0.024516,-0.000898
1.220000,-0.241118,0.102555,0.984835,-0.440030,-0.084269,0.005109,0.264802,0.457466,1.003874,-0.548422,0.206519,-0.002724,0.696817,0.085065,1.000108,-0.078000,0.497210,0.007859,-0.470458,-0.139338,0.990360,0.297285,-0.609604,0.001125,-0.019782,-0.395812,1.004294,0.721144,-0.020683,-0.001031
1.240000,-0.249953,0.100795,0.984942,-0.443319,-0.091646,0.005612,0.253801,0.461590,1.003818,-0.551618,0.205888,-0.002894,0.695198,0.094996,1.000267,-0.083914,0.495812,0.007987,-0.464470,-0.151533,0.990387,0.301553,-0.609819,0.001539,-0.005382,-0.396185,1.004273,0.718771,-0.016642,-0.001161
1.260000,-0.258848,0.098889,0.985059,-0.446105,-0.098976,0.006102,0.242739,0.465698,1.003758,-0.554550,0.204856,-0.003051,0.693459,0.104895,1.000428,-0.089994,0.494096,0.008101,-0.458396,-0.163727,0.990422,0.305915,-0.609520,0.001943,0.008966,-0.396476,1.004248,0.715954,-0.012393,-0.001288
1.280000,-0.267794,0.096837,0.985186,-0.448390,-0.106259,0.006580,0.231620,0.469782,1.003696,-0.557220,0.203423,-0.003193,0.691597,0.114757,1.000591,-0.096239,0.492063,0.008201,-0.452233,-0.175911,0.990465,0.310371,-0.608706,0.002339,0.023254,-0.396680,1.004221,0.712694,-0.007936,-0.001412
1.300000,-0.276780,0.094639,0.985322,-0.450173,-0.113496,0.007045,0.220452,0.473833,1.003630,-0.559626,0.201589,-0.003322,0.689609,0.124576,1.000756,-0.102651,0.489711,0.008287,-0.445980,-0.188072,0.990515,0.314921,-0.607379,0.002726,0.037471,-0.396792,1.004192,0.708991,-0.003270,-0.001532
1.320000,-0.285797,0.092297,0.985468,-0.451412,-0.120645,0.007498,0.209237,0.477843,1.003563,-0.561758,0.199349,-0.003436,0.687490,0.134344,1.000922,-0.109218,0.487057,0.008354,-0.439636,-0.200202,0.990574,0.319567,-0.605528,0.003104,0.051610,-0.396809,1.004160,0.704852,0.001593,-0.001648
1.340000,-0.294833,0.089814,0.985622,-0.452068,-0.127665,0.007941,0.197983,0.481804,1.003493,-0.563605,0.196698,-0.003535,0.685239,0.144056,1.001090,-0.115930,0.484117,0.008400,-0.433197,-0.212290,0.990639,0.324311,-0.603143,0.003472,0.065662,-0.396727,1.004126,0.700287,0.006640,-0.001759
1.360000,-0.303876,0.087192,0.985785,-0.452139,-0.134556,0.008374,0.186695,0.485708,1.003422,-0.565168,0.193636,-0.003619,0.682852,0.153706,1.001258,-0.122785,0.480891,0.008424,-0.426662,-0.224324,0.990713,0.329153,-0.600226,0.003831,0.079619,-0.396542,1.004089,0.695294,0.011874,-0.001865
1.380000,-0.312914,0.084433,0.985957,-0.451626,-0.141318,0.008796,0.175378,0.489547,1.003348,-0.566446,0.190164,-0.003689,0.680326,0.163290,1.001426,-0.129786,0.477380,0.008426,-0.420030,-0.236295,0.990793,0.334094,-0.596776,0.004180,0.093471,-0.396251,1.004051,0.689874,0.017292,-0.001964
1.400000,-0.321937,0.081540,0.986137,-0.450529,-0.147951,0.009208,0.164039,0.493312,1.003274,-0.567439,0.186280,-0.003743,0.677660,0.172800,1.001595,-0.136930,0.473582,0.008407,-0.413298,-0.248192,0.990880,0.339133,-0.592793,0.004519,0.107211,-0.395849,1.004011,0.684027,0.022896,-0.002059
1.420000,-0.330931,0.078516,0.986325,-0.448823,-0.154413,0.009612,0.152683,0.496995,1.003199,-0.568149,0.181993,-0.003784,0.674848,0.182231,1.001762,-0.144206,0.469521,0.008360,-0.406464,-0.260004,0.990973,0.344264,-0.588287,0.004850,0.120830,-0.395334,1.003969,0.677773,0.028667,-0.002147
1.440000,-0.339885,0.075365,0.986522,-0.446484,-0.160664,0.010011,0.141315,0.500589,1.003123,-0.568576,0.177311,-0.003814,0.671891,0.191579,1.001929,-0.151600,0.465220,0.008283,-0.399527,-0.271720,0.991074,0.349484,-0.583267,0.005172,0.134319,-0.394702,1.003925,0.671135,0.034588,-0.002228
1.460000,-0.348787,0.072091,0.986726,-0.443512,-0.166702,0.010403,0.129942,0.504085,1.003046,-0.568719,0.172232,-0.003831,0.668784,0.200838,1.002094,-0.159111,0.460681,0.008173,-0.392484,-0.283331,0.991180,0.354791,-0.577734,0.005487,0.147673,-0.393949,1.003880,0.664112,0.040658,-0.002301
1.480000,-0.357622,0.068698,0.986938,-0.439907,-0.172529,0.010791,0.118568,0.507476,1.002970,-0.568578,0.166758,-0.003836,0.665525,0.210005,1.002256,-0.166741,0.455901,0.008032,-0.385335,-0.294826,0.991293,0.360186,-0.571687,0.005794,0.160881,-0.393074,1.003833,0.656703,0.046878,-0.002367
1.500000,-0.366379,0.065191,0.987157,-0.435669,-0.178144,0.011172,0.107200,0.510753,1.002893,-0.568155,0.160887,-0.003829,0.662113,0.219073,1.002415,-0.174488,0.450882,0.007860,-0.378076,-0.306195,0.991412,0.365668,-0.565127,0.006093,0.173938,-0.392073,1.003785,0.648910,0.053247,-0.002426
1.520000,-0.375044,0.061574,0.987385,-0.430790,-0.183513,0.011551,0.095844,0.513909,1.002817,-0.567458,0.154639,-0.003814,0.658545,0.228038,1.002570,-0.182340,0.445647,0.007650,-0.370707,-0.317428,0.991537,0.371227,-0.558056,0.006383,0.186835,-0.390944,1.003736,0.640754,0.059739,-0.002477
1.540000,-0.383606,0.057852,0.987619,-0.425262,-0.188602,0.011931,0.084504,0.516936,1.002740,-0.566497,0.148030,-0.003793,0.654819,0.236897,1.002720,-0.190285,0.440219,0.007395,-0.363227,-0.328514,0.991667,0.376850,-0.550479,0.006662,0.199566,-0.389683,1.003686,0.632261,0.066327,-0.002520
1.560000,-0.392050,0.054032,0.987862,-0.419085,-0.193412,0.012311,0.073186,0.519827,1.002665,-0.565273,0.141060,-0.003767,0.650933,0.245646,1.002865,-0.198322,0.434598,0.007096,-0.355633,-0.339443,0.991803,0.382536,-0.542394,0.006931,0.212123,-0.388290,1.003635,0.623428,0.073011,-0.002554
1.580000,-0.400365,0.050118,0.988112,-0.412260,-0.197942,0.012692,0.061895,0.522576,1.002590,-0.563784,0.133729,-0.003735,0.646885,0.254280,1.003004,-0.206452,0.428785,0.006754,-0.347925,-0.350206,0.991944,0.388286,-0.533801,0.007190,0.224501,-0.386762,1.003584,0.614258,0.079792,-0.002580
